"","weekDate","numEligible","time","stratifier","category","lockdown"
"3498",2018-06-24,220794,77,"ethnicity",3,0
"3499",2018-07-01,220996,78,"ethnicity",3,0
"3500",2018-07-08,221217,79,"ethnicity",3,0
"3501",2018-07-15,221354,80,"ethnicity",3,0
"3502",2018-07-22,221502,81,"ethnicity",3,0
"3503",2018-07-29,221807,82,"ethnicity",3,0
"3504",2018-08-05,221883,83,"ethnicity",3,0
"3505",2018-08-12,222097,84,"ethnicity",3,0
"3506",2018-08-19,222227,85,"ethnicity",3,0
"3507",2018-08-26,222368,86,"ethnicity",3,0
"3508",2018-09-02,222519,87,"ethnicity",3,0
"3509",2018-09-09,222840,88,"ethnicity",3,0
"3510",2018-09-16,223488,89,"ethnicity",3,0
"3511",2018-09-23,226798,90,"ethnicity",3,0
"3512",2018-09-30,229629,91,"ethnicity",3,0
"3513",2018-10-07,230993,92,"ethnicity",3,0
"3514",2018-10-14,231809,93,"ethnicity",3,0
"3515",2018-10-21,232353,94,"ethnicity",3,0
"3516",2018-10-28,232549,95,"ethnicity",3,0
"3517",2018-11-04,233253,96,"ethnicity",3,0
"3518",2018-11-11,233344,97,"ethnicity",3,0
"3519",2018-11-18,232096,98,"ethnicity",3,0
"3520",2018-11-25,231977,99,"ethnicity",3,0
"3521",2018-12-02,231901,100,"ethnicity",3,0
"3522",2018-12-09,231914,101,"ethnicity",3,0
"3523",2018-12-16,232023,102,"ethnicity",3,0
"3524",2018-12-23,232052,103,"ethnicity",3,0
"3525",2018-12-30,232126,104,"ethnicity",3,0
"3526",2019-01-06,235589,105,"ethnicity",3,0
"3527",2019-01-13,235880,106,"ethnicity",3,0
"3528",2019-01-20,236297,107,"ethnicity",3,0
"3529",2019-01-27,236472,108,"ethnicity",3,0
"3530",2019-02-03,236568,109,"ethnicity",3,0
"3531",2019-02-10,235395,110,"ethnicity",3,0
"3532",2019-02-17,235478,111,"ethnicity",3,0
"3533",2019-02-24,235520,112,"ethnicity",3,0
"3534",2019-03-03,235438,113,"ethnicity",3,0
"3535",2019-03-10,235535,114,"ethnicity",3,0
"3536",2019-03-17,235704,115,"ethnicity",3,0
"3537",2019-03-24,235757,116,"ethnicity",3,0
"3538",2019-03-31,235792,117,"ethnicity",3,0
"3539",2019-04-07,235824,118,"ethnicity",3,0
"3540",2019-04-14,235944,119,"ethnicity",3,0
"3541",2019-04-21,236152,120,"ethnicity",3,0
"3542",2019-04-28,236313,121,"ethnicity",3,0
"3543",2019-05-05,236461,122,"ethnicity",3,0
"3544",2019-05-12,236471,123,"ethnicity",3,0
"3545",2019-05-19,236590,124,"ethnicity",3,0
"3546",2019-05-26,236628,125,"ethnicity",3,0
"3547",2019-06-02,236599,126,"ethnicity",3,0
"3548",2019-06-09,236591,127,"ethnicity",3,0
"3549",2019-06-16,236691,128,"ethnicity",3,0
"3550",2019-06-23,236842,129,"ethnicity",3,0
"3551",2019-06-30,236967,130,"ethnicity",3,0
"3552",2019-07-07,237103,131,"ethnicity",3,0
"3553",2019-07-14,237122,132,"ethnicity",3,0
"3554",2019-07-21,237384,133,"ethnicity",3,0
"3555",2019-07-28,237574,134,"ethnicity",3,0
"3556",2019-08-04,237838,135,"ethnicity",3,0
"3557",2019-08-11,237963,136,"ethnicity",3,0
"3558",2019-08-18,237990,137,"ethnicity",3,0
"3559",2019-08-25,238349,138,"ethnicity",3,0
"3560",2019-09-01,238479,139,"ethnicity",3,0
"3561",2019-09-08,238870,140,"ethnicity",3,0
"3562",2019-09-15,239354,141,"ethnicity",3,0
"3563",2019-09-22,241359,142,"ethnicity",3,0
"3564",2019-09-29,242982,143,"ethnicity",3,0
"3565",2019-10-06,243697,144,"ethnicity",3,0
"3566",2019-10-13,244347,145,"ethnicity",3,0
"3567",2019-10-20,244841,146,"ethnicity",3,0
"3568",2019-10-27,245285,147,"ethnicity",3,0
"3569",2019-11-03,245923,148,"ethnicity",3,0
"3570",2019-11-10,246534,149,"ethnicity",3,0
"3571",2019-11-17,246996,150,"ethnicity",3,0
"3572",2019-11-24,246999,151,"ethnicity",3,0
"3573",2019-12-01,247079,152,"ethnicity",3,0
"3574",2019-12-08,247247,153,"ethnicity",3,0
"3575",2019-12-15,247327,154,"ethnicity",3,0
"3576",2019-12-22,247402,155,"ethnicity",3,0
"3577",2019-12-29,247484,156,"ethnicity",3,0
"3578",2020-01-05,251191,157,"ethnicity",3,0
"3579",2020-01-12,251353,158,"ethnicity",3,0
"3580",2020-01-19,251366,159,"ethnicity",3,0
"3581",2020-01-26,251679,160,"ethnicity",3,0
"3582",2020-02-02,251550,161,"ethnicity",3,0
"3583",2020-02-09,251362,162,"ethnicity",3,0
"3584",2020-02-16,250922,163,"ethnicity",3,0
"3585",2020-02-23,250903,164,"ethnicity",3,0
"3586",2020-03-01,250791,165,"ethnicity",3,0
"3587",2020-03-08,250942,166,"ethnicity",3,0
"3588",2020-03-15,250919,167,"ethnicity",3,0
"3589",2020-03-22,251056,168,"ethnicity",3,0
"3590",2020-03-29,251291,169,"ethnicity",3,1
"3591",2020-04-05,250981,170,"ethnicity",3,1
"3592",2020-04-12,251016,171,"ethnicity",3,1
"3593",2020-04-19,251116,172,"ethnicity",3,1
"3594",2020-04-26,251424,173,"ethnicity",3,1
"3595",2020-05-03,251421,174,"ethnicity",3,1
"3596",2020-05-10,251603,175,"ethnicity",3,1
"3597",2020-05-17,251852,176,"ethnicity",3,1
"3598",2020-05-24,252102,177,"ethnicity",3,1
"3599",2020-05-31,252334,178,"ethnicity",3,1
"3600",2020-06-07,252471,179,"ethnicity",3,1
"3601",2020-06-14,252635,180,"ethnicity",3,1
"3602",2020-06-21,252950,181,"ethnicity",3,1
"3603",2020-06-28,253268,182,"ethnicity",3,1
"3604",2020-07-05,252479,183,"ethnicity",3,1
"3605",2020-07-12,252686,184,"ethnicity",3,1
"3606",2020-07-19,252750,185,"ethnicity",3,1
"3607",2020-07-26,253080,186,"ethnicity",3,1
"3608",2020-08-02,253152,187,"ethnicity",3,1
"3609",2020-08-09,253480,188,"ethnicity",3,1
"3610",2020-08-16,253536,189,"ethnicity",3,1
"3611",2020-08-23,248894,190,"ethnicity",3,1
"3612",2020-08-30,247989,191,"ethnicity",3,1
"3613",2020-09-06,248669,192,"ethnicity",3,1
"3614",2020-09-13,248067,193,"ethnicity",3,1
"3615",2020-09-20,250131,194,"ethnicity",3,1
"3616",2020-09-27,253692,195,"ethnicity",3,1
"3617",2020-10-04,256072,196,"ethnicity",3,1
"3618",2020-10-11,257189,197,"ethnicity",3,1
"3619",2020-10-18,257887,198,"ethnicity",3,1
"3620",2020-10-25,258703,199,"ethnicity",3,1
"3621",2020-11-01,259486,200,"ethnicity",3,1
"3622",2020-11-08,260179,201,"ethnicity",3,1
"3623",2020-11-15,260813,202,"ethnicity",3,1
"3624",2020-11-22,261331,203,"ethnicity",3,1
"3625",2020-11-29,261561,204,"ethnicity",3,1
"3626",2020-12-06,261867,205,"ethnicity",3,1
"3627",2020-12-13,262036,206,"ethnicity",3,1
"3628",2020-12-20,262337,207,"ethnicity",3,1
"3629",2020-12-27,262408,208,"ethnicity",3,1
"3630",2021-01-03,262665,209,"ethnicity",3,1
"3631",2021-01-10,263060,210,"ethnicity",3,1
"3632",2021-01-17,263367,211,"ethnicity",3,1
"3633",2021-01-24,263403,212,"ethnicity",3,1
"3634",2021-01-31,263282,213,"ethnicity",3,1
"3635",2021-02-07,263428,214,"ethnicity",3,1
"3636",2021-02-14,263580,215,"ethnicity",3,1
"3637",2021-02-21,263867,216,"ethnicity",3,1
"3638",2021-02-28,263852,217,"ethnicity",3,1
"3639",2021-03-07,263793,218,"ethnicity",3,1
"3640",2021-03-14,263834,219,"ethnicity",3,1
"3641",2021-03-21,263705,220,"ethnicity",3,1
"3642",2021-03-28,263336,221,"ethnicity",3,1
"3643",2021-04-04,262932,222,"ethnicity",3,1
"3644",2021-04-11,262590,223,"ethnicity",3,1
"3645",2021-04-18,262148,224,"ethnicity",3,1
"3646",2021-04-25,261731,225,"ethnicity",3,1
"3647",2021-05-02,261438,226,"ethnicity",3,1
"3648",2021-05-09,98986,227,"ethnicity",3,1
"3649",2017-01-01,126099,0,"ethnicity",4,0
"3650",2017-01-08,126292,1,"ethnicity",4,0
"3651",2017-01-15,126426,2,"ethnicity",4,0
"3652",2017-01-22,126522,3,"ethnicity",4,0
"3653",2017-01-29,126697,4,"ethnicity",4,0
"3654",2017-02-05,126814,5,"ethnicity",4,0
"3655",2017-02-12,126912,6,"ethnicity",4,0
"3656",2017-02-19,126987,7,"ethnicity",4,0
"3657",2017-02-26,127053,8,"ethnicity",4,0
"3658",2017-03-05,127140,9,"ethnicity",4,0
"3659",2017-03-12,127284,10,"ethnicity",4,0
"3660",2017-03-19,127368,11,"ethnicity",4,0
"3661",2017-03-26,127352,12,"ethnicity",4,0
"3662",2017-04-02,127372,13,"ethnicity",4,0
"3663",2017-04-09,127544,14,"ethnicity",4,0
"3664",2017-04-16,127649,15,"ethnicity",4,0
"3665",2017-04-23,127764,16,"ethnicity",4,0
"3666",2017-04-30,127894,17,"ethnicity",4,0
"3667",2017-05-07,127957,18,"ethnicity",4,0
"3668",2017-05-14,128060,19,"ethnicity",4,0
"3669",2017-05-21,128156,20,"ethnicity",4,0
"3670",2017-05-28,128239,21,"ethnicity",4,0
"3671",2017-06-04,128331,22,"ethnicity",4,0
"3672",2017-06-11,128405,23,"ethnicity",4,0
"3673",2017-06-18,128490,24,"ethnicity",4,0
"3674",2017-06-25,128581,25,"ethnicity",4,0
"3675",2017-07-02,128674,26,"ethnicity",4,0
"3676",2017-07-09,128726,27,"ethnicity",4,0
"3677",2017-07-16,128792,28,"ethnicity",4,0
"3678",2017-07-23,128847,29,"ethnicity",4,0
"3679",2017-07-30,128947,30,"ethnicity",4,0
"3680",2017-08-06,129052,31,"ethnicity",4,0
"3681",2017-08-13,129119,32,"ethnicity",4,0
"3682",2017-08-20,129203,33,"ethnicity",4,0
"3683",2017-08-27,129318,34,"ethnicity",4,0
"3684",2017-09-03,129418,35,"ethnicity",4,0
"3685",2017-09-10,129536,36,"ethnicity",4,0
"3686",2017-09-17,129696,37,"ethnicity",4,0
"3687",2017-09-24,130348,38,"ethnicity",4,0
"3688",2017-10-01,130702,39,"ethnicity",4,0
"3689",2017-10-08,130982,40,"ethnicity",4,0
"3690",2017-10-15,131195,41,"ethnicity",4,0
"3691",2017-10-22,131347,42,"ethnicity",4,0
"3692",2017-10-29,131529,43,"ethnicity",4,0
"3693",2017-11-05,131738,44,"ethnicity",4,0
"3694",2017-11-12,131875,45,"ethnicity",4,0
"3695",2017-11-19,131981,46,"ethnicity",4,0
"3696",2017-11-26,132101,47,"ethnicity",4,0
"3697",2017-12-03,132149,48,"ethnicity",4,0
"3698",2017-12-10,132239,49,"ethnicity",4,0
"3699",2017-12-17,132337,50,"ethnicity",4,0
"3700",2017-12-24,132376,51,"ethnicity",4,0
"3701",2017-12-31,132390,52,"ethnicity",4,0
"3702",2018-01-07,137009,53,"ethnicity",4,0
"3703",2018-01-14,137161,54,"ethnicity",4,0
"3704",2018-01-21,137232,55,"ethnicity",4,0
"3705",2018-01-28,137352,56,"ethnicity",4,0
"3706",2018-02-04,137518,57,"ethnicity",4,0
"3707",2018-02-11,137584,58,"ethnicity",4,0
"3708",2018-02-18,137649,59,"ethnicity",4,0
"3709",2018-02-25,137693,60,"ethnicity",4,0
"3710",2018-03-04,137818,61,"ethnicity",4,0
"3711",2018-03-11,137927,62,"ethnicity",4,0
"3712",2018-03-18,138032,63,"ethnicity",4,0
"3713",2018-03-25,138085,64,"ethnicity",4,0
"3714",2018-04-01,138222,65,"ethnicity",4,0
"3715",2018-04-08,138377,66,"ethnicity",4,0
"3716",2018-04-15,138380,67,"ethnicity",4,0
"3717",2018-04-22,138334,68,"ethnicity",4,0
"3718",2018-04-29,138406,69,"ethnicity",4,0
"3719",2018-05-06,138457,70,"ethnicity",4,0
"3720",2018-05-13,138693,71,"ethnicity",4,0
"3721",2018-05-20,138733,72,"ethnicity",4,0
"3722",2018-05-27,138798,73,"ethnicity",4,0
"3723",2018-06-03,138813,74,"ethnicity",4,0
"3724",2018-06-10,138917,75,"ethnicity",4,0
"3725",2018-06-17,138985,76,"ethnicity",4,0
"3726",2018-06-24,139053,77,"ethnicity",4,0
"3727",2018-07-01,139121,78,"ethnicity",4,0
"3728",2018-07-08,139224,79,"ethnicity",4,0
"3729",2018-07-15,139263,80,"ethnicity",4,0
"3730",2018-07-22,139367,81,"ethnicity",4,0
"3731",2018-07-29,139475,82,"ethnicity",4,0
"3732",2018-08-05,139548,83,"ethnicity",4,0
"3733",2018-08-12,139651,84,"ethnicity",4,0
"3734",2018-08-19,139775,85,"ethnicity",4,0
"3735",2018-08-26,139897,86,"ethnicity",4,0
"3736",2018-09-02,139956,87,"ethnicity",4,0
"3737",2018-09-09,140104,88,"ethnicity",4,0
"3738",2018-09-16,140267,89,"ethnicity",4,0
"3739",2018-09-23,140776,90,"ethnicity",4,0
"3740",2018-09-30,141221,91,"ethnicity",4,0
"3741",2018-10-07,141456,92,"ethnicity",4,0
"3742",2018-10-14,141615,93,"ethnicity",4,0
"3743",2018-10-21,141813,94,"ethnicity",4,0
"3744",2018-10-28,141909,95,"ethnicity",4,0
"3745",2018-11-04,142097,96,"ethnicity",4,0
"3746",2018-11-11,141790,97,"ethnicity",4,0
"3747",2018-11-18,141514,98,"ethnicity",4,0
"3748",2018-11-25,141395,99,"ethnicity",4,0
"3749",2018-12-02,141264,100,"ethnicity",4,0
"3750",2018-12-09,141311,101,"ethnicity",4,0
"3751",2018-12-16,141342,102,"ethnicity",4,0
"3752",2018-12-23,141353,103,"ethnicity",4,0
"3753",2018-12-30,141374,104,"ethnicity",4,0
"3754",2019-01-06,146032,105,"ethnicity",4,0
"3755",2019-01-13,146066,106,"ethnicity",4,0
"3756",2019-01-20,146171,107,"ethnicity",4,0
"3757",2019-01-27,146239,108,"ethnicity",4,0
"3758",2019-02-03,146268,109,"ethnicity",4,0
"3759",2019-02-10,145208,110,"ethnicity",4,0
"3760",2019-02-17,145231,111,"ethnicity",4,0
"3761",2019-02-24,145250,112,"ethnicity",4,0
"3762",2019-03-03,145271,113,"ethnicity",4,0
"3763",2019-03-10,145297,114,"ethnicity",4,0
"3764",2019-03-17,145331,115,"ethnicity",4,0
"3765",2019-03-24,145343,116,"ethnicity",4,0
"3766",2019-03-31,145342,117,"ethnicity",4,0
"3767",2019-04-07,145343,118,"ethnicity",4,0
"3768",2019-04-14,145383,119,"ethnicity",4,0
"3769",2019-04-21,145478,120,"ethnicity",4,0
"3770",2019-04-28,145610,121,"ethnicity",4,0
"3771",2019-05-05,145717,122,"ethnicity",4,0
"3772",2019-05-12,145726,123,"ethnicity",4,0
"3773",2019-05-19,145746,124,"ethnicity",4,0
"3774",2019-05-26,145763,125,"ethnicity",4,0
"3775",2019-06-02,145765,126,"ethnicity",4,0
"3776",2019-06-09,145778,127,"ethnicity",4,0
"3777",2019-06-16,145901,128,"ethnicity",4,0
"3778",2019-06-23,145961,129,"ethnicity",4,0
"3779",2019-06-30,145987,130,"ethnicity",4,0
"3780",2019-07-07,146005,131,"ethnicity",4,0
"3781",2019-07-14,146028,132,"ethnicity",4,0
"3782",2019-07-21,146063,133,"ethnicity",4,0
"3783",2019-07-28,146141,134,"ethnicity",4,0
"3784",2019-08-04,146209,135,"ethnicity",4,0
"3785",2019-08-11,146279,136,"ethnicity",4,0
"3786",2019-08-18,146301,137,"ethnicity",4,0
"3787",2019-08-25,146302,138,"ethnicity",4,0
"3788",2019-09-01,146405,139,"ethnicity",4,0
"3789",2019-09-08,146512,140,"ethnicity",4,0
"3790",2019-09-15,146627,141,"ethnicity",4,0
"3791",2019-09-22,147059,142,"ethnicity",4,0
"3792",2019-09-29,147436,143,"ethnicity",4,0
"3793",2019-10-06,147453,144,"ethnicity",4,0
"3794",2019-10-13,147691,145,"ethnicity",4,0
"3795",2019-10-20,147793,146,"ethnicity",4,0
"3796",2019-10-27,147971,147,"ethnicity",4,0
"3797",2019-11-03,148139,148,"ethnicity",4,0
"3798",2019-11-10,148227,149,"ethnicity",4,0
"3799",2019-11-17,148251,150,"ethnicity",4,0
"3800",2019-11-24,148332,151,"ethnicity",4,0
"3801",2019-12-01,148452,152,"ethnicity",4,0
"3802",2019-12-08,148540,153,"ethnicity",4,0
"3803",2019-12-15,148583,154,"ethnicity",4,0
"3804",2019-12-22,148642,155,"ethnicity",4,0
"3805",2019-12-29,148698,156,"ethnicity",4,0
"3806",2020-01-05,153579,157,"ethnicity",4,0
"3807",2020-01-12,153732,158,"ethnicity",4,0
"3808",2020-01-19,153837,159,"ethnicity",4,0
"3809",2020-01-26,153955,160,"ethnicity",4,0
"3810",2020-02-02,153937,161,"ethnicity",4,0
"3811",2020-02-09,153765,162,"ethnicity",4,0
"3812",2020-02-16,153472,163,"ethnicity",4,0
"3813",2020-02-23,153537,164,"ethnicity",4,0
"3814",2020-03-01,153454,165,"ethnicity",4,0
"3815",2020-03-08,153498,166,"ethnicity",4,0
"3816",2020-03-15,153197,167,"ethnicity",4,0
"3817",2020-03-22,153282,168,"ethnicity",4,0
"3818",2020-03-29,153393,169,"ethnicity",4,1
"3819",2020-04-05,153482,170,"ethnicity",4,1
"3820",2020-04-12,153309,171,"ethnicity",4,1
"3821",2020-04-19,153416,172,"ethnicity",4,1
"3822",2020-04-26,153545,173,"ethnicity",4,1
"3823",2020-05-03,153631,174,"ethnicity",4,1
"3824",2020-05-10,153807,175,"ethnicity",4,1
"3825",2020-05-17,153918,176,"ethnicity",4,1
"3826",2020-05-24,154149,177,"ethnicity",4,1
"3827",2020-05-31,154278,178,"ethnicity",4,1
"3828",2020-06-07,154422,179,"ethnicity",4,1
"3829",2020-06-14,154543,180,"ethnicity",4,1
"3830",2020-06-21,154698,181,"ethnicity",4,1
"3831",2020-06-28,154867,182,"ethnicity",4,1
"3832",2020-07-05,154852,183,"ethnicity",4,1
"3833",2020-07-12,154985,184,"ethnicity",4,1
"3834",2020-07-19,154754,185,"ethnicity",4,1
"3835",2020-07-26,154830,186,"ethnicity",4,1
"3836",2020-08-02,154533,187,"ethnicity",4,1
"3837",2020-08-09,154618,188,"ethnicity",4,1
"3838",2020-08-16,154496,189,"ethnicity",4,1
"3839",2020-08-23,153896,190,"ethnicity",4,1
"3840",2020-08-30,153767,191,"ethnicity",4,1
"3841",2020-09-06,153990,192,"ethnicity",4,1
"3842",2020-09-13,154147,193,"ethnicity",4,1
"3843",2020-09-20,154445,194,"ethnicity",4,1
"3844",2020-09-27,154968,195,"ethnicity",4,1
"3845",2020-10-04,155335,196,"ethnicity",4,1
"3846",2020-10-11,155331,197,"ethnicity",4,1
"3847",2020-10-18,155475,198,"ethnicity",4,1
"3848",2020-10-25,155606,199,"ethnicity",4,1
"3849",2020-11-01,155801,200,"ethnicity",4,1
"3850",2020-11-08,155964,201,"ethnicity",4,1
"3851",2020-11-15,156070,202,"ethnicity",4,1
"3852",2020-11-22,156182,203,"ethnicity",4,1
"3853",2020-11-29,156223,204,"ethnicity",4,1
"3854",2020-12-06,156345,205,"ethnicity",4,1
"3855",2020-12-13,156405,206,"ethnicity",4,1
"3856",2020-12-20,156363,207,"ethnicity",4,1
"3857",2020-12-27,156340,208,"ethnicity",4,1
"3858",2021-01-03,156446,209,"ethnicity",4,1
"3859",2021-01-10,156583,210,"ethnicity",4,1
"3860",2021-01-17,156730,211,"ethnicity",4,1
"3861",2021-01-24,156820,212,"ethnicity",4,1
"3862",2021-01-31,156886,213,"ethnicity",4,1
"3863",2021-02-07,156962,214,"ethnicity",4,1
"3864",2021-02-14,157022,215,"ethnicity",4,1
"3865",2021-02-21,157087,216,"ethnicity",4,1
"3866",2021-02-28,157085,217,"ethnicity",4,1
"3867",2021-03-07,157105,218,"ethnicity",4,1
"3868",2021-03-14,157090,219,"ethnicity",4,1
"3869",2021-03-21,157002,220,"ethnicity",4,1
"3870",2021-03-28,156766,221,"ethnicity",4,1
"3871",2021-04-04,156629,222,"ethnicity",4,1
"3872",2021-04-11,156449,223,"ethnicity",4,1
"3873",2021-04-18,156185,224,"ethnicity",4,1
"3874",2021-04-25,155961,225,"ethnicity",4,1
"3875",2021-05-02,155849,226,"ethnicity",4,1
"3876",2021-05-09,68605,227,"ethnicity",4,1
"3877",2017-01-01,3204586,0,"ethnicity",5,0
"3878",2017-01-08,3206266,1,"ethnicity",5,0
"3879",2017-01-15,3205949,2,"ethnicity",5,0
"3880",2017-01-22,3204994,3,"ethnicity",5,0
"3881",2017-01-29,3204828,4,"ethnicity",5,0
"3882",2017-02-05,3203206,5,"ethnicity",5,0
"3883",2017-02-12,3202809,6,"ethnicity",5,0
"3884",2017-02-19,3202115,7,"ethnicity",5,0
"3885",2017-02-26,3201572,8,"ethnicity",5,0
"3886",2017-03-05,3200679,9,"ethnicity",5,0
"3887",2017-03-12,3200481,10,"ethnicity",5,0
"3888",2017-03-19,3199559,11,"ethnicity",5,0
"3889",2017-03-26,3197826,12,"ethnicity",5,0
"3890",2017-04-02,3196146,13,"ethnicity",5,0
"3891",2017-04-09,3196392,14,"ethnicity",5,0
"3892",2017-04-16,3195851,15,"ethnicity",5,0
"3893",2017-04-23,3194791,16,"ethnicity",5,0
"3894",2017-04-30,3190599,17,"ethnicity",5,0
"3895",2017-05-07,3189652,18,"ethnicity",5,0
"3896",2017-05-14,3189013,19,"ethnicity",5,0
"3897",2017-05-21,3188244,20,"ethnicity",5,0
"3898",2017-05-28,3187334,21,"ethnicity",5,0
"3899",2017-06-04,3187201,22,"ethnicity",5,0
"3900",2017-06-11,3186601,23,"ethnicity",5,0
"3901",2017-06-18,3186211,24,"ethnicity",5,0
"3902",2017-06-25,3186006,25,"ethnicity",5,0
"3903",2017-07-02,3186020,26,"ethnicity",5,0
"3904",2017-07-09,3185824,27,"ethnicity",5,0
"3905",2017-07-16,3184548,28,"ethnicity",5,0
"3906",2017-07-23,3183766,29,"ethnicity",5,0
"3907",2017-07-30,3183111,30,"ethnicity",5,0
"3908",2017-08-06,3182512,31,"ethnicity",5,0
"3909",2017-08-13,3181622,32,"ethnicity",5,0
"3910",2017-08-20,3180633,33,"ethnicity",5,0
"3911",2017-08-27,3180152,34,"ethnicity",5,0
"3912",2017-09-03,3179843,35,"ethnicity",5,0
"3913",2017-09-10,3179765,36,"ethnicity",5,0
"3914",2017-09-17,3179092,37,"ethnicity",5,0
"3915",2017-09-24,3179692,38,"ethnicity",5,0
"3916",2017-10-01,3180966,39,"ethnicity",5,0
"3917",2017-10-08,3182945,40,"ethnicity",5,0
"3918",2017-10-15,3184421,41,"ethnicity",5,0
"3919",2017-10-22,3184760,42,"ethnicity",5,0
"3920",2017-10-29,3184664,43,"ethnicity",5,0
"3921",2017-11-05,3184301,44,"ethnicity",5,0
"3922",2017-11-12,3183616,45,"ethnicity",5,0
"3923",2017-11-19,3182940,46,"ethnicity",5,0
"3924",2017-11-26,3181584,47,"ethnicity",5,0
"3925",2017-12-03,3180524,48,"ethnicity",5,0
"3926",2017-12-10,3179701,49,"ethnicity",5,0
"3927",2017-12-17,3179235,50,"ethnicity",5,0
"3928",2017-12-24,3178137,51,"ethnicity",5,0
"3929",2017-12-31,3177404,52,"ethnicity",5,0
"3930",2018-01-07,3211771,53,"ethnicity",5,0
"3931",2018-01-14,3211098,54,"ethnicity",5,0
"3932",2018-01-21,3209938,55,"ethnicity",5,0
"3933",2018-01-28,3209061,56,"ethnicity",5,0
"3934",2018-02-04,3208434,57,"ethnicity",5,0
"3935",2018-02-11,3207290,58,"ethnicity",5,0
"3936",2018-02-18,3206169,59,"ethnicity",5,0
"3937",2018-02-25,3205020,60,"ethnicity",5,0
"3938",2018-03-04,3204281,61,"ethnicity",5,0
"3939",2018-03-11,3203316,62,"ethnicity",5,0
"3940",2018-03-18,3202496,63,"ethnicity",5,0
"3941",2018-03-25,3201554,64,"ethnicity",5,0
"3942",2018-04-01,3201260,65,"ethnicity",5,0
"3943",2018-04-08,3201145,66,"ethnicity",5,0
"3944",2018-04-15,3198016,67,"ethnicity",5,0
"3945",2018-04-22,3196376,68,"ethnicity",5,0
"3946",2018-04-29,3194174,69,"ethnicity",5,0
"3947",2018-05-06,3193180,70,"ethnicity",5,0
"3948",2018-05-13,3193355,71,"ethnicity",5,0
"3949",2018-05-20,3191483,72,"ethnicity",5,0
"3950",2018-05-27,3190538,73,"ethnicity",5,0
"3951",2018-06-03,3190009,74,"ethnicity",5,0
"3952",2018-06-10,3189259,75,"ethnicity",5,0
"3953",2018-06-17,3188690,76,"ethnicity",5,0
"3954",2018-06-24,3187932,77,"ethnicity",5,0
"3955",2018-07-01,3187335,78,"ethnicity",5,0
"3956",2018-07-08,3187501,79,"ethnicity",5,0
"3957",2018-07-15,3185065,80,"ethnicity",5,0
"3958",2018-07-22,3184782,81,"ethnicity",5,0
"3959",2018-07-29,3184508,82,"ethnicity",5,0
"3960",2018-08-05,3183153,83,"ethnicity",5,0
"3961",2018-08-12,3180613,84,"ethnicity",5,0
"3962",2018-08-19,3180198,85,"ethnicity",5,0
"3963",2018-08-26,3179011,86,"ethnicity",5,0
"3964",2018-09-02,3178461,87,"ethnicity",5,0
"3965",2018-09-09,3178499,88,"ethnicity",5,0
"3966",2018-09-16,3178283,89,"ethnicity",5,0
"3967",2018-09-23,3181387,90,"ethnicity",5,0
"3968",2018-09-30,3182807,91,"ethnicity",5,0
"3969",2018-10-07,3184715,92,"ethnicity",5,0
"3970",2018-10-14,3186074,93,"ethnicity",5,0
"3971",2018-10-21,3186316,94,"ethnicity",5,0
"3972",2018-10-28,3185802,95,"ethnicity",5,0
"3973",2018-11-04,3177799,96,"ethnicity",5,0
"3974",2018-11-11,3175186,97,"ethnicity",5,0
"3975",2018-11-18,3172670,98,"ethnicity",5,0
"3976",2018-11-25,3170713,99,"ethnicity",5,0
"3977",2018-12-02,3168989,100,"ethnicity",5,0
"3978",2018-12-09,3167623,101,"ethnicity",5,0
"3979",2018-12-16,3166754,102,"ethnicity",5,0
"3980",2018-12-23,3165683,103,"ethnicity",5,0
"3981",2018-12-30,3165042,104,"ethnicity",5,0
"3982",2019-01-06,3201751,105,"ethnicity",5,0
"3983",2019-01-13,3200533,106,"ethnicity",5,0
"3984",2019-01-20,3199236,107,"ethnicity",5,0
"3985",2019-01-27,3197952,108,"ethnicity",5,0
"3986",2019-02-03,3195435,109,"ethnicity",5,0
"3987",2019-02-10,3178454,110,"ethnicity",5,0
"3988",2019-02-17,3177471,111,"ethnicity",5,0
"3989",2019-02-24,3176420,112,"ethnicity",5,0
"3990",2019-03-03,3174805,113,"ethnicity",5,0
"3991",2019-03-10,3173549,114,"ethnicity",5,0
"3992",2019-03-17,3172579,115,"ethnicity",5,0
"3993",2019-03-24,3171315,116,"ethnicity",5,0
"3994",2019-03-31,3169453,117,"ethnicity",5,0
"3995",2019-04-07,3168403,118,"ethnicity",5,0
"3996",2019-04-14,3167726,119,"ethnicity",5,0
"3997",2019-04-21,3167896,120,"ethnicity",5,0
"3998",2019-04-28,3167678,121,"ethnicity",5,0
"3999",2019-05-05,3166707,122,"ethnicity",5,0
"4000",2019-05-12,3163353,123,"ethnicity",5,0
"4001",2019-05-19,3162642,124,"ethnicity",5,0
"4002",2019-05-26,3162078,125,"ethnicity",5,0
"4003",2019-06-02,3161420,126,"ethnicity",5,0
"4004",2019-06-09,3151894,127,"ethnicity",5,0
"4005",2019-06-16,3151112,128,"ethnicity",5,0
"4006",2019-06-23,3148586,129,"ethnicity",5,0
"4007",2019-06-30,3147021,130,"ethnicity",5,0
"4008",2019-07-07,3145722,131,"ethnicity",5,0
"4009",2019-07-14,3144463,132,"ethnicity",5,0
